2013-11-04 09:00:00,19.406,71.02,107.727,22.667,132.956,110.433,39.669,130.971,538.105,362.117,21.617,129.823,106.334,139.246,36.739,30.427,117.854,108.765,256.186,1106.754,112.546,35.775,359.868,88.396,26.338,43.867,45.826,331.649,189.134,135.272,46.784,484.12,180.889,541.071,228.476,85.017,360.784,12.564,224.953,161.811,444.109,316.776,545.449,134.677,821.862,594.664,69.444,2184.789,936.135,681.326,32.355,6056.994,283.946,85.674,141.655,32.266,3969.401,160.232,65.372,911.224,244.466,88.632,486.38,357.067,3515.147,99.858,49.544,96.699,326.545,196.011,601.857,2061.94,1075.284,977.69,1205.601,252.209,221.253,733.072,397.172,357.286,387.406,506.264,405.376,240.307,502.418,374.198,162.568,229.754,506.514,726.134,441.795,1227.443,970.695,369.098,138.412,121.963,244.932,497.083,194.141,379.247
2013-11-04 10:00:00,19.443,64.549,121.247,21.785,151.193,128.403,23.485,131.499,558.247,714.122,21.511,123.919,71.795,172.238,42.999,34.416,151.408,172.31,254.725,1394.617,172.133,37.331,459.777,91.296,29.57,46.152,61.193,314.989,224.248,121.58,56.086,511.696,208.356,497.941,219.316,98.739,335.868,13.96,180.976,120.852,495.895,275.717,616.061,132.449,727.361,674.403,64.893,2695.687,877.252,709.731,30.779,5995.278,274.693,81.924,125.83,38.938,3733.999,155.137,79.942,1104.552,231.922,90.521,504.77,302.944,3456.525,102.11,50.378,114.373,392.984,277.326,593.556,1893.377,1102.751,938.008,1168.484,213.352,200.356,860.83,419.743,389.249,494.114,567.275,573.765,230.466,518.53,363.157,178.068,258.808,541.237,686.383,427.624,1219.945,1002.4,482.732,113.947,138.229,228.863,616.984,216.412,384.787
2013-11-04 11:00:00,24.46,61.862,111.278,25.726,141.154,115.122,16.946,139.037,595.632,791.861,22.896,119.347,68.21,154.541,35.764,25.59,129.725,187.919,274.135,1572.88,185.695,39.363,554.9,102.497,29.596,49.116,56.518,376.191,202.435,129.992,59.204,489.769,138.413,508.303,212.218,95.093,380.631,9.604,163.656,112.863,443.316,281.129,654.907,112.776,796.72,720.973,59.636,3221.758,1028.161,688.474,29.01,6483.506,270.94,76.788,152.115,35.657,3714.18,133.299,73.153,1111.875,258.767,87.641,519.822,400.18,3270.099,95.264,55.442,121.885,413.613,269.494,638.297,1833.139,998.99,795.336,1090.961,175.496,179.415,851.969,506.545,427.358,480.452,547.46,521.719,215.977,533.884,330.37,193.405,283.503,537.646,692.902,466.879,1166.08,882.224,494.456,125.939,157.007,261.269,667.578,238.987,412.504
2013-11-04 12:00:00,20.212,61.837,136.143,23.652,172.301,120.745,13.076,132.812,611.436,814.604,25.233,102.172,68.905,176.774,51.952,42.282,155.096,206.148,270.362,1544.932,204.792,41.415,551.31,117.535,31.022,50.976,63.63,414.072,181.824,112.098,63.377,541.557,221.306,463.827,192.316,108.805,440.255,12.227,166.902,122.02,506.802,246.281,619.396,129.609,807.472,712.358,67.608,3471.586,920.172,754.379,28.632,7661.232,265.78,81.822,191.261,41.728,3875.328,165.724,62.399,1179.069,278.661,91.32,537.645,447.874,3267.444,106.819,58.109,126.147,455.572,300.884,659.722,2026.306,969.977,947.965,1305.489,156.561,252.996,767.397,425.866,338.371,488.689,708.679,623.643,228.606,535.194,340.496,169.526,229.703,573.766,745.356,536.653,1231.692,856.077,470.02,147.03,143.839,246.349,1100.336,195.307,391.09
2013-11-04 13:00:00,22.651,53.364,133.633,25.712,167.427,124.966,24.454,145.169,670.99,901.605,28.419,83.26,67.274,217.604,44.266,34.862,186.636,199.173,241.417,1691.817,197.232,47.181,483.99,118.14,33.149,49.286,62.268,398.574,181.441,123.755,61.714,568.944,165.986,605.642,242.422,94.881,444.787,12.193,208.921,137.848,520.475,272.455,613.699,152.208,837.417,754.906,72.948,3901.64,988.9,591.81,34.656,7678.594,284.508,82.446,156.684,59.05,4365.899,174.866,73.098,1122.744,177.776,93.65,605.954,566.124,3625.12,130.939,59.898,131.238,470.842,345.305,662.419,2072.799,1153.372,970.644,1362.773,189.931,279.155,964.52,393.427,571.488,391.934,612.662,706.631,240.719,481.043,357.034,192.647,276.926,570.9,660.605,487.622,1219.576,846.973,492.663,175.769,171.753,224.192,812.623,185.226,389.704
2013-11-04 14:00:00,22.799,63.843,125.464,23.484,156.657,118.762,15.311,167.525,583.21,975.017,21.337,95.243,63.743,179.574,49.992,41.579,157.834,171.875,271.707,1568.055,171.739,39.526,663.467,252.223,28.606,64.133,59.877,364.281,177.71,161.83,60.455,557.022,187.37,621.598,261.872,85.033,384.609,11.01,232.689,143.385,432.791,331.978,504.444,130.671,844.429,622.37,79.267,5319.73,1066.286,630.323,35.926,6891.498,272.57,81.672,193.007,62.444,3971.223,159.819,76.569,1084.55,213.806,90.989,603.791,423.815,3384.828,98.904,56.846,127.131,433.404,246.996,699.255,1958.937,1323.34,1201.895,1480.136,154.368,224.574,780.247,363.544,405.106,341.658,539.706,605.965,253.592,530.934,361.18,165.463,260.478,586.257,728.61,537.767,807.141,955.071,456.255,176.743,152.006,211.184,676.901,224.133,306.554
2013-11-04 15:00:00,21.104,57.284,111.071,27.46,134.029,119.438,17.408,166.593,664.639,505.774,29.949,86.901,67.893,148.767,44.344,36.303,131.493,117.962,264.243,1513.629,121.65,44.291,545.012,210.704,32.353,55.177,55.989,390.653,207.483,175.021,68.647,502.245,224.6,659.251,212.507,85.157,369.835,13.71,179.091,115.753,478.051,295.059,543.705,156.742,876.658,581.871,80.522,3270.864,1133.611,808.822,34.622,6423.95,342.56,86.674,245.56,56.196,3570.779,173.057,55.454,932.95,174.487,89.423,537.106,398.656,3340.256,99.185,67.982,140.983,642.854,278.457,687.247,2048.495,1383.988,993.711,1286.856,143.04,186.875,963.375,353.876,369.95,345.659,662.298,586.021,295.624,583.019,380.83,177.488,276.01,499.516,722.838,482.085,736.655,911.581,484.779,168.821,149.288,191.792,700.331,218.254,288.884
2013-11-04 16:00:00,24.35,68.966,130.158,29.984,164.363,144.246,23.23,152.759,599.048,343.39,27.825,108.392,66.178,169.054,53.588,44.31,149.779,131.797,244.904,1622.705,135.736,42.025,460.059,222.834,30.677,66.211,53.98,388.376,263.357,160.327,61.477,490.321,225.024,893.876,272.069,80.706,365.031,16.247,198.354,139.986,493.13,299.538,459.426,157.779,828.437,597.571,84.399,3512.626,1097.858,815.084,33.068,6205.847,307.195,94.667,280.133,53.703,3775.437,194.9,65.637,804.455,223.117,93.606,529.625,364.318,3243.484,112.632,64.678,127.586,631.54,291.774,641.992,2112.119,1529.247,996.219,1399.374,183.697,174.2,862.182,354.487,345.496,358.298,573.123,546.252,290.282,508.574,379.254,201.165,282.216,572.523,763.018,583.075,748.937,1098.23,510.021,176.088,152.5,217.275,698.203,270.103,355.565
2013-11-04 17:00:00,30.634,64.146,120.816,34.751,150.341,159.949,25.096,163.672,535.201,501.109,28.452,104.278,64.114,198.761,59.658,51.313,176.097,144.251,260.88,1441.675,150.21,40.672,480.998,204.192,30.67,64.866,46.785,399.375,273.406,155.055,58.699,481.49,186.561,919.617,313.525,78.046,356.304,15.258,206.948,164.228,455.232,338.118,428.734,153.089,777.045,642.76,71.634,2969.067,1183.07,792.884,31.725,6699.188,298.414,71.115,202.444,47.706,3578.238,186.311,77.081,639.944,262.444,97.412,528.09,470.606,3737.87,168.38,71.415,146.477,563.788,251.891,727.623,2196.51,1360.203,1106.737,1820.13,223.882,197.83,997.594,414.728,339.854,358.984,689.72,577.111,369.427,485.962,434.02,203.256,309.521,582.446,857.406,553.579,777.676,1158.982,451.716,157.872,142.852,275.901,703.291,221.049,298.033
2013-11-04 18:00:00,27.9,75.892,131.803,36.018,159.032,177.221,21.827,191.434,437.59,519.066,27.529,69.109,68.425,174.492,49.161,39.104,155.953,120.931,268.676,1065.227,129.592,35.817,437.326,114.139,30.45,62.512,34.034,433.427,260.204,170.103,43.268,485.259,149.282,790.496,339.439,68.861,289.34,13.898,269.085,220.002,393.689,303.186,456.72,169.628,714.88,527.234,82.391,2638.42,1244.097,1051.299,26.459,5691.465,311.209,72.165,248.03,44.889,3597.322,251.442,94.688,513.485,204.688,86.929,538.87,396.046,3506.332,211.344,79.535,124.497,444.826,212.469,853.617,2462.835,1428.988,1165.247,1292.883,228.137,136.894,940.301,460.165,373.905,347.813,611.624,550.061,380.271,622.484,428.052,194.946,286.849,581.545,896.506,593.482,703.009,1211.063,338.099,190.347,95.307,260.356,723.252,245.882,368.324
2013-11-04 19:00:00,28.69,58.7,126.234,37.757,149.344,174.162,25.324,212.288,386.067,426.234,27.478,91.784,73.758,191.275,50.546,43.688,173.445,125.29,238.114,470.311,133.712,34.407,623.384,93.189,29.522,52.3,21.817,433.201,194.69,193.121,37.723,407.804,171.277,808.187,332.977,58.044,251.377,15.304,269.109,181.434,315.348,319.492,458.325,172.342,775.816,543.344,86.847,2319.694,1246.722,860.013,23.856,6077.972,263.718,61.36,207.188,38.539,3529.582,225.04,78.158,415.777,228.225,81.634,394.253,362.099,3325.441,131.848,73.768,101.533,354.873,208.249,753.327,1934.851,1374.719,1028.36,1169.011,258.482,104.198,882.272,455.076,361.827,414.93,687.055,554.013,479.497,479.533,455.235,200.906,304.471,661.121,836.024,515.85,710.454,1099.751,357.324,177.697,199.831,249.914,573.763,246.0,389.943
2013-11-04 20:00:00,29.715,42.942,119.879,41.942,132.891,147.753,13.034,206.271,308.691,464.052,26.331,74.703,75.76,164.583,37.984,32.683,147.161,102.559,202.995,262.508,111.938,26.804,249.473,100.039,22.769,45.893,17.116,450.573,164.92,259.449,28.051,385.234,192.334,758.422,284.034,65.469,234.811,18.21,290.666,135.318,279.413,331.976,492.494,155.482,651.439,511.246,78.274,2692.552,1213.978,928.343,20.895,5766.42,212.92,52.259,174.76,32.192,3726.549,269.964,68.591,384.78,178.778,64.165,336.009,279.876,2662.782,151.902,88.959,92.684,317.95,184.047,649.397,1855.695,1210.679,1012.194,1025.597,237.989,62.825,800.862,412.047,352.2,372.991,627.245,469.63,426.41,362.869,431.317,184.532,275.986,571.258,768.115,498.126,684.678,891.611,422.48,172.957,218.181,252.613,603.861,231.008,398.858
2013-11-04 21:00:00,30.963,36.47,155.114,39.282,186.231,137.995,12.133,175.032,338.565,398.79,24.078,80.37,68.142,193.243,32.53,28.304,169.513,102.827,132.167,150.87,112.606,27.188,265.028,111.702,25.279,46.768,18.45,435.948,176.464,191.872,22.721,407.652,245.368,750.552,294.729,57.557,193.548,17.823,281.681,118.845,237.507,253.601,380.759,146.814,472.66,526.627,80.946,2356.289,1116.26,746.643,22.562,6662.21,184.757,45.866,213.527,27.93,3414.999,182.322,48.204,375.901,254.351,53.951,317.25,163.792,2615.82,145.529,69.101,80.149,291.52,153.844,659.377,1920.342,1043.576,889.806,1015.264,237.149,45.235,773.062,392.463,280.63,414.09,641.821,356.563,335.416,384.523,405.507,176.435,270.623,436.656,631.288,411.218,546.992,790.013,216.404,136.755,298.081,217.496,411.866,239.49,471.749
2013-11-04 22:00:00,26.606,34.199,105.358,34.462,117.183,126.077,7.148,174.422,330.193,336.877,20.458,106.682,60.592,213.712,49.268,45.443,188.974,105.1,119.089,133.284,115.13,21.274,201.014,98.33,17.947,45.489,14.883,424.034,201.233,189.223,21.369,383.599,155.975,754.957,270.955,54.328,155.747,17.863,253.002,109.741,219.951,237.259,372.48,133.029,389.318,404.345,79.479,2497.523,1155.594,767.087,20.982,7074.931,176.708,48.513,195.964,17.697,3420.62,175.077,36.748,370.948,240.138,57.565,306.837,168.671,2530.2,113.206,57.169,69.879,215.049,141.827,623.432,1750.649,1128.901,766.276,949.395,223.246,37.355,699.948,383.804,234.697,353.177,639.008,270.615,435.176,494.336,442.289,146.175,226.357,382.705,545.519,346.982,516.048,634.753,200.667,145.323,201.242,178.424,343.455,229.444,343.881
2013-11-04 23:00:00,22.471,30.426,85.11,31.737,94.465,101.059,4.663,170.754,209.744,433.559,19.643,75.052,57.383,178.437,37.461,34.152,157.679,102.053,111.215,86.994,110.224,19.255,129.822,116.589,14.025,34.52,12.28,345.332,151.351,200.077,20.923,327.227,118.197,637.14,258.577,45.877,137.807,17.105,392.775,97.743,215.766,244.687,328.538,148.762,299.964,492.759,70.849,2976.708,924.331,510.103,16.378,6303.078,143.101,52.946,153.129,17.405,3182.707,154.899,36.465,303.16,168.785,44.754,264.017,118.513,2404.148,100.183,46.762,65.172,198.707,122.923,623.942,1579.645,845.871,909.042,799.302,229.685,32.441,628.383,328.015,250.459,310.893,458.284,212.705,300.283,277.67,337.167,129.081,196.786,348.039,478.332,305.339,524.294,601.92,174.919,130.774,164.65,163.813,299.183,170.658,275.85
2013-11-05 00:00:00,15.165,21.809,61.729,22.712,68.397,82.594,7.854,122.755,166.047,304.688,14.612,56.818,58.201,129.512,30.084,26.822,112.883,94.109,103.523,72.927,103.166,15.028,120.25,95.111,7.988,28.923,10.72,263.049,251.42,153.689,12.663,271.101,106.595,470.183,202.363,39.802,134.001,10.516,227.592,145.767,152.285,206.921,250.512,107.218,469.513,299.271,50.928,2225.144,747.537,411.362,13.358,4712.882,129.313,30.969,111.743,11.204,2524.674,153.626,29.9,253.797,137.294,41.15,266.806,101.511,1781.822,63.384,40.377,39.49,178.439,148.442,481.826,1327.221,706.665,574.797,601.882,140.259,30.142,744.515,248.965,173.099,222.487,375.402,143.113,250.871,232.432,291.853,102.609,171.704,354.126,433.569,283.017,460.645,484.635,192.468,104.998,137.287,127.904,203.367,133.03,223.172
2013-11-05 01:00:00,17.746,19.784,66.126,23.507,75.439,73.529,7.002,95.235,131.059,385.857,14.407,52.662,34.021,110.185,26.248,22.927,93.629,70.001,93.051,64.945,74.661,17.438,117.857,75.763,10.358,22.919,7.821,214.067,119.602,165.666,14.395,248.618,92.524,401.794,158.068,35.103,94.651,8.041,185.43,83.044,127.972,141.384,205.49,84.505,399.414,252.263,40.903,2073.145,601.837,333.035,10.56,3130.978,106.573,23.563,96.901,8.988,2601.433,128.019,26.802,218.995,101.057,36.512,171.617,74.768,1764.593,49.765,43.282,33.845,195.115,175.191,478.847,1097.423,674.452,459.069,498.291,103.18,21.076,708.845,209.866,138.489,187.902,299.73,113.097,218.014,259.055,258.11,82.785,136.868,236.31,361.803,216.381,399.543,418.925,122.387,89.92,117.247,116.154,180.252,109.202,197.091
2013-11-05 02:00:00,13.041,17.826,63.499,17.345,70.331,64.256,5.606,82.628,126.229,256.594,10.452,45.671,31.733,78.203,19.913,16.518,67.998,54.497,92.326,55.559,57.815,13.254,96.319,56.762,8.699,20.763,7.529,187.259,93.592,126.652,10.086,192.876,73.21,343.346,155.049,34.603,103.84,6.215,148.727,77.498,108.413,119.508,185.38,70.728,222.272,213.42,36.292,1009.094,525.458,311.255,9.455,2835.868,96.166,23.022,78.328,6.786,1789.221,118.222,27.146,227.138,104.487,34.884,173.271,77.328,1320.224,37.65,30.213,33.223,180.985,117.943,414.586,1032.863,568.8,518.389,464.432,105.419,19.992,332.622,196.941,118.203,177.522,289.874,92.399,185.315,183.588,233.64,77.304,125.945,186.806,305.403,178.36,305.493,447.588,102.622,86.219,98.675,113.054,178.408,99.845,198.486
2013-11-05 03:00:00,12.467,15.507,48.81,17.339,55.172,57.31,1.535,82.884,138.092,160.562,10.816,43.126,30.411,47.336,19.93,16.167,44.042,49.846,86.461,59.509,53.24,14.416,134.01,44.754,6.836,18.55,6.389,166.47,77.309,96.011,10.469,175.28,67.266,308.562,191.322,36.549,83.451,6.798,155.952,81.83,128.174,122.667,174.159,71.371,213.182,205.088,34.467,940.56,510.537,271.402,8.641,2291.898,108.51,23.862,81.541,8.502,1627.241,106.908,23.264,187.985,98.553,34.65,170.722,69.946,1156.413,29.491,30.866,33.056,168.928,77.495,396.798,1023.19,526.869,493.576,409.942,93.532,19.236,324.078,175.178,109.996,147.279,260.199,92.732,160.531,164.105,217.866,76.654,128.052,176.856,235.003,140.868,272.294,323.78,90.274,89.799,90.266,96.207,152.115,90.392,157.531
2013-11-05 04:00:00,12.218,16.418,42.939,17.108,48.432,59.855,1.535,76.744,147.641,127.412,10.582,47.586,31.917,40.057,17.431,14.083,38.408,44.254,87.788,47.509,48.202,13.918,75.979,40.458,6.759,18.189,7.027,158.178,82.884,90.746,9.107,161.163,64.457,305.059,132.083,34.95,79.719,6.569,143.431,74.502,121.485,113.301,180.503,72.67,202.988,202.236,36.675,995.062,493.494,276.206,9.852,2139.256,102.102,24.138,87.497,10.764,1629.192,108.962,26.368,180.847,101.634,34.866,169.725,70.939,1114.287,27.01,26.757,30.692,164.956,85.526,385.495,851.635,505.799,403.542,368.748,90.726,17.337,291.613,165.605,112.147,144.603,277.845,96.943,151.841,152.192,218.115,73.233,118.064,189.999,222.678,136.874,258.065,276.655,83.998,87.371,98.944,93.479,136.658,95.532,143.14
2013-11-05 05:00:00,13.402,21.062,48.612,17.898,57.149,73.764,4.068,77.212,139.808,123.104,10.073,45.223,34.927,44.103,18.245,14.251,40.623,44.526,93.954,51.287,48.891,15.006,67.603,44.701,8.243,19.125,6.363,169.638,76.639,88.488,11.07,157.382,66.359,278.63,125.271,34.603,99.238,7.763,129.609,76.66,128.061,118.766,195.104,78.594,191.091,200.786,36.629,855.524,494.013,271.794,10.502,2099.747,113.303,23.148,104.395,9.211,1605.043,110.877,23.522,173.636,110.33,33.308,175.202,71.114,1099.847,34.47,27.537,35.251,164.214,77.521,435.677,947.572,481.57,363.634,382.405,105.258,17.371,274.214,176.835,130.59,149.586,266.058,91.415,156.935,168.081,229.795,78.315,111.664,242.197,240.362,138.42,243.841,335.78,82.468,91.845,103.924,90.938,139.235,101.29,162.285
2013-11-05 06:00:00,17.455,40.028,53.187,25.142,61.302,82.263,8.872,99.616,169.403,158.27,17.12,69.2,50.914,66.637,26.267,21.143,59.984,72.694,130.213,72.777,77.463,21.69,170.503,63.685,13.793,33.027,8.725,242.145,110.0,102.155,18.96,209.686,91.797,365.009,153.794,45.051,109.142,9.612,153.145,85.951,156.114,147.937,239.656,108.895,247.821,218.81,46.97,879.178,515.327,363.104,12.812,2324.015,139.36,30.605,96.051,14.138,1749.734,133.545,29.391,204.707,113.943,36.303,188.854,92.914,1296.617,56.369,36.666,47.167,180.785,88.529,445.704,1107.929,542.488,471.19,513.917,131.57,39.512,344.703,202.592,174.242,161.59,270.933,107.67,204.225,256.226,282.401,97.822,138.133,259.41,300.602,185.013,272.525,456.294,144.038,112.395,122.942,143.6,191.789,119.672,209.169
2013-11-05 07:00:00,22.884,64.053,110.092,28.512,131.721,120.566,31.04,131.911,279.011,251.027,19.312,89.554,92.566,125.062,39.96,32.896,106.93,139.646,192.633,162.941,143.763,30.579,193.835,107.988,23.027,41.705,18.227,384.672,168.759,143.829,43.312,356.965,106.827,505.497,248.981,70.63,219.477,14.685,197.612,141.552,250.356,340.329,367.183,143.903,555.317,380.992,63.262,1878.494,747.833,478.363,21.356,3230.493,229.169,48.845,220.446,16.134,2410.916,202.641,51.734,301.719,146.358,51.09,332.486,198.664,2471.937,107.703,64.654,85.921,292.51,112.628,624.812,1792.81,895.348,717.408,756.643,298.053,87.536,499.25,353.773,282.605,253.467,348.165,160.682,286.676,355.85,364.219,148.723,219.119,427.261,449.327,302.747,440.803,654.438,269.482,154.518,154.803,188.334,318.701,207.531,384.648
